City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
526,chui,-33.6971,-53.4616,291.84,84,79,3.29,UY,1684888207
527,znamenskoye,57.1281,73.8282,287.13,53,15,2.15,RU,1684888208
528,karratha,-20.7377,116.8463,295.29,29,2,3.5,AU,1684888208
529,yamoussoukro,6.8206,-5.2767,298.07,94,0,1.03,CI,1684888209
530,bodo,67.28,14.405,278.29,97,0,5.66,NO,1684888042
531,cockburn town,21.4612,-71.1419,300.47,74,0,1.57,TC,1684888210
532,beshkent,38.8214,65.6531,293.25,42,0,2.06,UZ,1684887968
533,yamrat,10.1116,9.826,301.18,61,36,1.63,NG,1684888211
534,jumla,29.2747,82.1838,288.08,78,100,0.43,NP,1684888212
535,arkhangel'sk,64.5401,40.5433,287.4,88,100,4.43,RU,1684888212
536,solnechnyy,50.7214,136.6319,294.55,40,98,5.29,RU,1684888213
537,kalininsk,51.5,44.4758,287.26,96,16,3.48,RU,1684888213
538,nelson bay,-32.7167,152.15,287.34,70,91,1.34,AU,1684888214
539,northam,51.0333,-4.2167,282.33,92,59,1.58,GB,1684888214
540,katpur,21.05,71.7833,301.08,73,0,3.43,IN,1684888215
541,gadzhiyevo,69.2551,33.3362,280.83,85,91,0.98,RU,1684888215
542,uray,60.1247,64.7758,289.66,64,88,1.62,RU,1684888215
543,borshchiv,48.8033,26.0435,283.73,84,5,1.63,UA,1684888216
544,pauini,-7.7136,-66.9764,296.88,98,98,1.11,BR,1684888216
545,ataq,14.5377,46.8319,297.2,62,81,1.65,YE,1684888217
546,puerto deseado,-47.7503,-65.8938,281.08,47,0,7.19,AR,1684888217
547,tongchuanshi,35.0806,109.0897,288.46,60,0,2.11,CN,1684888218
548,yarmouth,41.7057,-70.2286,282.68,70,0,3.09,US,1684888218
549,pazar,40.2765,36.2835,286.27,81,9,1.32,TR,1684888219
550,magistral'nyy,56.1725,107.4458,279.16,94,100,1.99,RU,1684888219
551,hilo,19.7297,-155.09,298.78,74,75,3.6,US,1684888220
552,bubaque,11.2833,-15.8333,300.62,73,100,5.49,GW,1684888221
553,dryden,49.7833,-92.7503,285.31,62,75,5.14,CA,1684888221
554,tadine,-21.55,167.8833,296.54,55,68,7.89,NC,1684888222
555,greenwood,34.1668,-82.1165,293.46,70,0,2.57,US,1684888077
556,melekeok village,7.4957,134.6367,301.46,78,75,6.69,PW,1684888222
557,viedma,-40.8135,-62.9967,287.26,83,100,3.01,AR,1684887971
558,mitsamiouli,-11.3847,43.2844,299.48,68,36,3.21,KM,1684888223
559,coxen hole,16.3244,-86.5366,301.75,70,20,2.06,HN,1684888224
560,kuala perlis,6.4,100.1333,299.15,74,53,2.47,MY,1684888224
561,aswan,24.0934,32.907,304.76,14,0,2.06,EG,1684888225
562,rosso,16.4986,-15.8153,297.0,47,100,5.29,SN,1684888225
563,ares,-6.1944,-35.1603,299.2,90,41,4.18,BR,1684888226
564,mongo,12.1844,18.693,306.09,30,22,2.67,TD,1684888226
565,siocon,7.7061,122.1353,301.88,75,67,1.33,PH,1684888227
566,rio grande,-32.035,-52.0986,290.21,91,42,4.14,BR,1684888227
567,alvorada,-12.48,-49.1247,297.01,49,100,1.79,BR,1684888227
568,livingston,55.9029,-3.5226,282.3,82,20,3.09,GB,1684888228
569,santyoku,37.4406,129.1708,293.78,48,100,3.73,KR,1684888228
570,neiafu,-18.65,-173.9833,300.53,69,20,2.06,TO,1684888229
571,trinidad,-14.8333,-64.9,297.3,89,94,0.93,BO,1684888229
572,pallisa,1.145,33.7094,291.76,91,57,1.86,UG,1684888230
573,trincomalee,8.5711,81.2335,300.08,79,1,5.7,LK,1684888151
574,yermentau,51.6214,73.1069,287.0,43,6,1.61,KZ,1684888231
575,kristinestad,62.2743,21.376,284.32,72,12,3.77,FI,1684888158
576,fada,9.5667,8.3,295.5,86,21,0.77,NG,1684888231
577,yaren,-0.5472,166.916,298.45,84,100,3.53,NR,1684888232
578,galveston,29.3669,-94.9669,301.14,68,0,3.09,US,1684888232
579,narimanov,46.6927,47.8498,290.1,58,51,2.62,RU,1684888233
580,kahta,37.7855,38.6237,289.8,55,0,0.43,TR,1684888233
581,kupang,-10.1667,123.5833,301.47,65,20,4.63,ID,1684888234
582,madang,-5.2246,145.7966,300.71,76,100,2.0,PG,1684888234
583,allapalli,19.4167,80.0667,303.54,41,8,1.34,IN,1684888235
584,luderitz,-26.6481,15.1594,286.86,67,10,1.42,NA,1684888235
585,cessnock,-32.8333,151.35,288.31,31,87,2.34,AU,1684888235
